,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,dist_from_bway_miles,years_host_since,days_since_first_review,days_since_last_review,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Other,property_type_Townhouse,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Other,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60
2740,1.0,0.0,1.0,1.0,1.0,36.25481,-86.72744,2.0,1.0,1.0,1.0,75.0,150.0,35.0,2.0,30.0,2.0,1125.0,0.6666666666666666,0.7666666666666667,0.8444444444444444,0.40273972602739727,71.0,33.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.9,6.900403927395269,4.301251907978945,733.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2741,1.0,1.0,1.0,1.0,0.0,36.13047,-86.80426,10.0,2.0,3.0,4.0,144.0,500.0,150.0,6.0,25.0,2.0,30.0,0.3333333333333333,0.4,0.5555555555555556,0.8410958904109589,78.0,43.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.37,2.754871732602569,2.0725956042903,694.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2742,1.0,1.0,14.0,1.0,1.0,36.15847,-86.81399,3.0,1.0,1.0,2.0,99.0,0.0,80.0,2.0,10.0,1.0,45.0,0.36666666666666664,0.48333333333333334,0.6555555555555556,0.5780821917808219,97.0,46.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,0.0,0.0,0.0,4.19,2.2289206619936395,2.8090925891702088,694.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2744,0.94,1.0,8.0,1.0,1.0,36.14712,-86.78086,12.0,3.5,4.0,6.0,630.0,1000.0,235.0,8.0,50.0,2.0,31.0,0.4,0.3333333333333333,0.5111111111111111,0.8410958904109589,85.0,47.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,3.64,1.1038641893360603,3.364887711588876,700.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2745,0.96,0.0,28.0,1.0,0.0,36.14543,-86.79213,4.0,1.0,1.0,2.0,99.0,100.0,50.0,4.0,50.0,1.0,1125.0,0.06666666666666667,0.3333333333333333,0.5555555555555556,0.136986301369863,86.0,52.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,3.62,1.525679218878936,2.308055606891312,712.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2746,1.0,1.0,1.0,1.0,1.0,36.2079,-86.59921999999999,2.0,1.0,1.0,1.0,61.0,0.0,0.0,1.0,0.0,1.0,4.0,0.8333333333333334,0.9166666666666666,0.9333333333333333,0.23013698630136986,35.0,19.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.45,10.284887341670473,6.1301737886472685,724.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2747,1.0,1.0,28.0,1.0,0.0,36.24508,-86.73503000000001,12.0,2.0,4.0,7.0,300.0,300.0,165.0,1.0,0.0,1.0,14.0,0.3333333333333333,0.5333333333333333,0.6444444444444445,0.6246575342465753,86.0,49.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,3.52,6.120236810413086,4.988466566733061,732.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2748,1.0,1.0,1.0,1.0,0.0,36.16717,-86.78260999999999,2.0,1.0,1.0,1.0,350.0,100.0,65.0,2.0,150.0,2.0,7.0,0.26666666666666666,0.35,0.4888888888888889,0.36164383561643837,128.0,74.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,5.56,0.5709286836638132,4.569566794663819,690.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2749,1.0,1.0,1.0,1.0,1.0,36.2139,-86.72893,2.0,1.0,1.0,1.0,95.0,0.0,40.0,2.0,40.0,1.0,12.0,0.5,0.6333333333333333,0.7555555555555555,0.6794520547945205,36.0,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.93,4.3750822605858355,6.0151816943537515,559.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2750,0.91,0.0,512.0,1.0,0.0,36.16424,-86.80747,6.0,3.0,4.0,5.0,649.0,0.0,143.0,6.0,50.0,2.0,1125.0,0.5666666666666667,0.75,0.8333333333333334,0.958904109589041,9.0,3.0,76.0,8.0,9.0,8.0,8.0,9.0,7.0,1.0,0.0,0.0,0.0,0.37,1.8541305070156051,2.5106607254084614,733.0,348.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2751,0.91,0.0,512.0,1.0,0.0,36.20544,-86.72868000000001,8.0,2.0,3.0,3.0,435.0,0.0,144.0,1.0,0.0,2.0,1125.0,0.26666666666666666,0.31666666666666665,0.5,0.7123287671232876,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.09,3.9241270229976846,2.5106607254084614,333.0,333.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2752,1.0,1.0,1.0,1.0,0.0,36.17388,-86.78008,4.0,1.0,1.0,2.0,250.0,0.0,95.0,4.0,0.0,2.0,60.0,0.16666666666666666,0.23333333333333334,0.3888888888888889,0.3315068493150685,86.0,52.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.73,0.8626285251264141,2.0233132781645073,544.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2753,1.0,1.0,29.0,1.0,0.0,36.1839,-86.77339,10.0,1.5,3.0,5.0,125.0,0.0,0.0,1.0,0.0,30.0,1125.0,0.0,0.0,0.2222222222222222,0.5506849315068493,151.0,74.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,6.23,1.4939408307512423,4.42171981628644,726.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2755,1.0,1.0,4.0,1.0,1.0,36.14959,-86.79762,4.0,1.0,2.0,2.0,100.0,200.0,40.0,2.0,20.0,2.0,1125.0,0.6333333333333333,0.6333333333333333,0.7555555555555555,0.9287671232876712,78.0,36.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,3.22,1.564501296824002,4.276610744916049,726.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2756,1.0,1.0,38.0,1.0,1.0,36.16239,-86.77776999999999,5.0,1.0,1.0,5.0,98.0,400.0,80.0,1.0,0.0,1.0,90.0,0.26666666666666666,0.4166666666666667,0.5444444444444444,0.821917808219178,113.0,60.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.62,0.18878285505212472,2.8556370082890137,733.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2757,0.9,1.0,5.0,1.0,1.0,36.1282,-86.78749,4.0,2.0,2.0,2.0,133.0,500.0,150.0,1.0,0.0,31.0,1125.0,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028,4.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.2,2.4590719561321923,4.331368885055819,600.0,280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2758,1.0,1.0,5.0,1.0,0.0,36.14737,-86.81705,12.0,3.0,4.0,7.0,299.0,500.0,205.0,8.0,40.0,1.0,30.0,0.3333333333333333,0.4666666666666667,0.6444444444444445,0.8712328767123287,60.0,37.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,2.68,2.5961638423103994,2.0205753711575185,670.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2759,1.0,1.0,5.0,1.0,0.0,36.147459999999995,-86.81889,12.0,3.0,4.0,6.0,249.0,500.0,205.0,8.0,40.0,1.0,90.0,0.5,0.6333333333333333,0.7555555555555555,0.8958904109589041,43.0,22.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.9,2.688622493631065,2.0205753711575185,677.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2760,1.0,1.0,5.0,1.0,0.0,36.13655,-86.79151,11.0,3.0,4.0,6.0,289.0,500.0,165.0,8.0,50.0,1.0,1125.0,0.5,0.5333333333333333,0.6444444444444445,0.8328767123287671,79.0,44.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.5,2.013714534372633,2.0205753711575185,677.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2761,1.0,1.0,2.0,1.0,0.0,36.18253,-86.71798000000001,4.0,1.0,2.0,2.0,75.0,0.0,50.0,1.0,0.0,1.0,1125.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.03287671232876712,133.0,80.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,5.82,3.4500516516198667,6.220524719877889,685.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2763,1.0,1.0,1.0,1.0,0.0,36.17031,-86.75549000000001,10.0,2.5,3.0,7.0,249.0,100.0,180.0,6.0,15.0,2.0,31.0,0.4666666666666667,0.55,0.7,0.8849315068493151,60.0,32.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,2.87,1.1943340842233312,2.4339993292127833,627.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2764,1.0,1.0,3.0,1.0,1.0,36.11704,-86.73827,4.0,1.5,2.0,2.0,90.0,0.0,125.0,4.0,75.0,2.0,30.0,0.3333333333333333,0.5333333333333333,0.6888888888888889,0.16986301369863013,28.0,23.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.58,3.7145948611344695,9.147347310348604,531.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2765,1.0,0.0,98.0,1.0,0.0,36.1838,-86.80346,6.0,2.0,2.0,3.0,155.0,0.0,222.0,6.0,0.0,2.0,1125.0,0.43333333333333335,0.6833333333333333,0.7888888888888889,0.9452054794520548,5.0,4.0,88.0,8.0,9.0,10.0,9.0,6.0,8.0,1.0,0.0,0.0,0.0,0.33,2.201725052463101,2.7844514261073123,453.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2766,1.0,0.0,1.0,1.0,1.0,36.297109999999996,-86.85338,6.0,2.0,2.0,3.0,125.0,100.0,75.0,4.0,20.0,2.0,1125.0,0.6666666666666666,0.8,0.8666666666666667,0.4575342465753425,4.0,3.0,90.0,9.0,8.0,10.0,10.0,9.0,8.0,1.0,0.0,0.0,0.0,0.17,10.29230727927352,2.258773280765519,713.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2767,1.0,1.0,1.0,1.0,1.0,36.22108,-86.7412,6.0,1.0,2.0,2.0,175.0,0.0,40.0,4.0,50.0,2.0,1125.0,0.4,0.6,0.7333333333333333,0.18082191780821918,21.0,20.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.88,4.460600976491694,4.958349589656187,712.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2768,1.0,1.0,2.0,1.0,0.0,36.1503,-86.79104,6.0,1.0,1.0,3.0,142.0,350.0,90.0,4.0,20.0,3.0,364.0,0.1,0.2,0.2777777777777778,0.3150684931506849,107.0,83.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.99,1.242788023771312,3.11847608095991,642.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2769,1.0,1.0,1.0,1.0,1.0,36.162440000000004,-86.78453,4.0,1.0,1.0,1.0,90.0,0.0,80.0,3.0,50.0,2.0,1125.0,0.3,0.3,0.45555555555555555,0.5643835616438356,74.0,55.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.92,0.5666354424085854,3.0883591038830365,565.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2770,1.0,1.0,1.0,1.0,1.0,36.17666,-86.74707,6.0,2.0,3.0,3.0,199.0,250.0,150.0,4.0,0.0,2.0,30.0,0.06666666666666667,0.4166666666666667,0.5111111111111111,0.3726027397260274,122.0,62.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,5.29,1.8224995754102344,2.006885836122576,691.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2771,1.0,1.0,5.0,1.0,0.0,36.18663,-86.80328,16.0,6.0,8.0,24.0,500.0,1000.0,400.0,16.0,0.0,2.0,29.0,0.0,0.2,0.3111111111111111,0.7917808219178082,11.0,6.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,0.49,2.3308548977490386,4.763958192160003,672.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2772,1.0,1.0,1.0,1.0,0.0,36.17901,-86.66984000000001,2.0,1.0,1.0,1.0,60.0,0.0,8.0,1.0,0.0,1.0,1125.0,0.0,0.03333333333333333,0.08888888888888889,0.30684931506849317,48.0,27.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,2.02,5.958387979004413,2.603749563646071,713.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2773,1.0,0.0,1.0,1.0,0.0,36.183170000000004,-86.72343000000001,6.0,1.5,2.0,2.0,125.0,0.0,60.0,4.0,30.0,3.0,1125.0,0.0,0.0,0.0,0.0,39.0,11.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,1.8,3.1936117426665254,2.7433828210024847,649.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2774,1.0,1.0,2.0,1.0,0.0,36.131040000000006,-86.63543,2.0,1.0,1.0,1.0,175.0,0.0,15.0,1.0,5.0,2.0,90.0,0.6333333333333333,0.8166666666666667,0.8777777777777778,0.4602739726027397,32.0,21.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.42,8.063649652847495,2.179373977562852,677.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2775,1.0,1.0,7.0,1.0,0.0,36.12562,-86.77668,4.0,1.0,1.0,1.0,82.0,150.0,69.0,2.0,11.0,1.0,365.0,0.36666666666666664,0.6666666666666666,0.7777777777777778,0.9452054794520548,93.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.88,2.528663807101222,4.783123541208923,718.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2776,1.0,1.0,2.0,1.0,0.0,36.10877,-87.01581999999999,8.0,2.0,3.0,3.0,250.0,150.0,100.0,2.0,15.0,2.0,30.0,0.23333333333333334,0.2833333333333333,0.4666666666666667,0.6931506849315069,37.0,18.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.56,13.996908501670296,5.2786847094738425,712.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2777,1.0,0.0,1.0,1.0,1.0,36.16073,-86.82056,9.0,2.0,3.0,3.0,77.0,250.0,100.0,8.0,25.0,1.0,30.0,0.16666666666666666,0.25,0.5,0.8657534246575342,154.0,71.0,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,6.47,2.5830697606361084,3.4497628288055195,713.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2778,1.0,1.0,38.0,1.0,1.0,36.16359,-86.77738000000001,4.0,1.0,1.0,2.0,115.0,400.0,80.0,4.0,0.0,1.0,90.0,0.2,0.16666666666666666,0.32222222222222224,0.7671232876712328,116.0,62.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.85,0.1906778578145234,2.8556370082890137,716.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2779,1.0,1.0,38.0,1.0,1.0,36.18135,-86.71846,12.0,3.0,4.0,7.0,280.0,500.0,250.0,1.0,0.0,3.0,1125.0,0.6333333333333333,0.6833333333333333,0.7555555555555555,0.9205479452054794,33.0,13.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.44,3.39315952137046,6.305399837094533,685.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2780,1.0,1.0,1.0,1.0,0.0,36.10999,-86.78987,6.0,1.0,1.0,4.0,115.0,200.0,50.0,4.0,20.0,2.0,10.0,0.36666666666666664,0.5333333333333333,0.6888888888888889,0.41643835616438357,101.0,56.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.29,3.7055530297424,3.030863056736278,705.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2781,1.0,1.0,3.0,1.0,0.0,36.11643,-86.80466,2.0,1.0,1.0,1.0,170.0,300.0,50.0,1.0,0.0,2.0,364.0,0.5,0.6833333333333333,0.7888888888888889,0.9260273972602739,50.0,32.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.18,3.5838696094840365,2.5982737496320936,687.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2782,1.0,1.0,1.0,1.0,1.0,36.181470000000004,-86.79791,12.0,4.0,3.0,9.0,539.0,350.0,200.0,1.0,0.0,2.0,1125.0,0.5666666666666667,0.7,0.8,0.6904109589041096,41.0,21.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,1.73,1.86658743901157,1.9986721151016105,712.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2784,1.0,1.0,5.0,1.0,1.0,36.172740000000005,-86.74923000000001,4.0,1.0,1.0,2.0,150.0,400.0,125.0,4.0,0.0,30.0,90.0,0.03333333333333333,0.016666666666666666,0.2222222222222222,0.8082191780821918,4.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,0.21,1.5821244264587262,4.120550045517704,579.0,367.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2785,1.0,1.0,15.0,1.0,0.0,36.13668,-86.78994,12.0,3.5,4.0,4.0,160.0,0.0,300.0,2.0,6.0,2.0,30.0,0.3333333333333333,0.5333333333333333,0.6,0.8383561643835616,34.0,22.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.45,1.9654650976932793,2.4038823521359096,703.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2786,1.0,1.0,7.0,1.0,1.0,36.15639,-86.77096,4.0,1.0,1.0,2.0,189.0,0.0,65.0,1.0,0.0,1.0,365.0,0.03333333333333333,0.3333333333333333,0.5555555555555556,0.852054794520548,164.0,88.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,6.77,0.4473104856144663,4.443623072342348,726.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2787,1.0,0.0,4.0,1.0,0.0,36.17161,-86.75546,10.0,2.0,3.0,6.0,323.0,250.0,125.0,1.0,0.0,1.0,365.0,0.5,0.7166666666666667,0.8111111111111111,0.9534246575342465,64.0,29.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,2.7,1.240018605673113,1.995934208094622,711.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2789,1.0,1.0,1.0,1.0,0.0,36.20922,-86.75769,4.0,1.0,2.0,2.0,130.0,0.0,30.0,4.0,10.0,1.0,10.0,0.3333333333333333,0.48333333333333334,0.5555555555555556,0.3095890410958904,43.0,43.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.89,3.370618332021845,7.230812405456649,263.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2790,1.0,1.0,9.0,1.0,0.0,36.13997,-86.79544,12.0,3.0,4.0,6.0,450.0,0.0,200.0,1.0,0.0,3.0,30.0,0.6333333333333333,0.7166666666666667,0.8111111111111111,0.4465753424657534,20.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.91,1.9349037411280765,3.186923756134623,657.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2791,1.0,1.0,3.0,1.0,0.0,36.13706,-86.81392,1.0,1.0,1.0,1.0,100.0,0.0,25.0,1.0,0.0,1.0,1125.0,0.6333333333333333,0.5,0.36666666666666664,0.09041095890410959,48.0,37.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.06,2.8107443517451953,2.0753335112972886,699.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2792,1.0,0.0,1.0,1.0,0.0,36.028240000000004,-86.71875,5.0,1.0,1.0,2.0,89.0,0.0,75.0,4.0,25.0,2.0,30.0,0.23333333333333334,0.55,0.5888888888888889,0.36712328767123287,30.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.28,9.750181250296642,2.050692348234392,700.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2795,0.96,0.0,3.0,1.0,1.0,36.1372,-86.76553,4.0,1.0,1.0,2.0,118.0,500.0,75.0,4.0,25.0,1.0,1125.0,0.2,0.35,0.5333333333333333,0.3698630136986301,79.0,42.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.22,1.796804883267682,3.2279923612394503,561.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
